Textbox151,Textbox8,InventLocationId1,InventLocationName,Textbox153,Textbox45,Textbox46,Textbox47,Textbox63,Textbox48,Textbox90,Textbox104,Textbox131,CustAccount,CustName,LogisticsAddressStreet,LogisticsAddressZipCodeId,LogisticsAddressCity,LogisticsAddressCountryRegionId,SalesId,CustomerRef,CarrierName,Textbox41,Textbox70,Textbox42,Textbox43,Textbox64,Textbox118,Textbox44,Textbox123,Textbox92,Textbox128,Textbox114,Textbox133,SalesOriginId,ItemId,ItemName1,DlvDate1,SalesQty,RemainSalesPhysical,InventQtyPicked,InventQtyPickRemain,toProcessQty,InventQtyOnHand,PickingListId,ToProcess
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,GPO RCD DIN,"GPO RCD DIN
",2024-04-12,1,1,0,1,1,3,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,AMG525A00,200-250 Raised Feet Mounting Kit,2024-04-12,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PE BPE-50,EMX PE 12/24V Wireless PE,2024-04-12,4,4,0,4,4,118,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2556,Brushware,"Unit 8,
1472 Boundary Road",4076,WACOL,AUS,SO044099,Email Order 2/04,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,GPO RCD DIN,"GPO RCD DIN
",2024-04-12,3,3,0,3,3,1,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2594,Sciban Electronic Security Pty Ltd,17-19 Winkworth Street,4870,Bungalow,AUS,SO044115,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,F210,Photocell adjustable 210°,2024-04-03,4,4,0,4,4,32,83462_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2827,Digital Home Systems Pty Ltd,17 Northern Road,3081,HEIDELBERG WEST,AUS,SO043588,66151881,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,3.0171E+11,"Fibaro Double Smart Module FGS-224 921,4 Mhz",2024-04-01,10,4,0,4,0,0,83100_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2827,Digital Home Systems Pty Ltd,17 Northern Road,3081,HEIDELBERG WEST,AUS,SO044058,66151913,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,WM009C,NWay module 9 channel,2024-03-28,1,1,0,1,0,0,83368_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2950,Triple A Fencing and Gate,101 Balham Road,4108,ARCHERFIELD,AUS,SO044042,Kevin - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TTN3724HSOZKIT2,IRREVERSIBLE 24 Vdc FAST WITH MAGNETIC ENCODER FOR SWING,2024-03-28,5,5,0,5,0,0,83317_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2950,Triple A Fencing and Gate,101 Balham Road,4108,ARCHERFIELD,AUS,SO044042,Kevin - Phone Order,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,RUN1200HSOZKIT,Slide Gate Kit RUN1200HS + OXIBD + 2 INTI2 + 4 FR-SIR6MDR01,2024-03-28,2,2,0,2,0,0,83411_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU2950,Triple A Fencing and Gate,101 Balham Road,4108,ARCHERFIELD,AUS,SO044093,2284,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OG,TB199A3,Scheda sensore encoder Testata,2024-04-02,1,1,0,1,1,23,83445_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3141,CUSTOMER TO COLLECT,,,,AUS,SO043640,87193,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PMD2103.4610,Bushing,2024-04-01,1,1,0,1,0,0,83107_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3141,CUSTOMER TO COLLECT,,,,AUS,SO043640,87193,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CM-N2.1630,Ser. Ø25x20/0°÷180° con uscita 0°-180° cifratura unica 7102,2024-04-02,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3141,CUSTOMER TO COLLECT,,,,AUS,SO043640,87193,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,HPM0007,Clip for key lock,2024-04-02,1,1,0,1,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3200,Steel & Fencing,"Factory 5a
28-30 Green Street",3177,DOVETON,AUS,SO043663,7609,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,2,2,0,2,0,0,83109_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3200,Steel & Fencing,"Factory 5a
28-30 Green Street",3177,DOVETON,AUS,SO043996,7882,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TTN3724HSOZKIT2,IRREVERSIBLE 24 Vdc FAST WITH MAGNETIC ENCODER FOR SWING,2024-04-01,5,1,0,1,0,0,83251_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3223,Fusion Solutions Services,"U21, 172-180 Mayers St",4870,Manunda,AUS,SO044109,JB00752,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,CB6,Circuit Board CB6- 60720,2024-04-04,2,2,0,2,2,50,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3234,Koda Industries Pty Ltd,231 Dock Creek Mountain Road,2477,Alstonville,AUS,SO043881,2273,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OG,284050901,MonoCom Single Channel,2024-04-01,1,1,0,1,0,0,83129_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3245,Selco Solutions Pty Ltd,14 George Street,4700,ROCKHAMPTON,AUS,SO044103,North Rockhampton State High School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,450LV-LIAG,24v Slider AGB Std LV-Chassis Inbuilt Ctrl S/S Cover,2024-04-12,4,4,0,4,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3245,Selco Solutions Pty Ltd,14 George Street,4700,ROCKHAMPTON,AUS,SO044103,North Rockhampton State High School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,RN6D,Rack-Nylon lugs down 6 fixings,2024-04-12,24,24,0,24,24,384,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3245,Selco Solutions Pty Ltd,14 George Street,4700,ROCKHAMPTON,AUS,SO044103,North Rockhampton State High School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,SIR01P91177,Buzzer / Sounder 12-24VAC/DC,2024-04-12,4,4,0,4,4,8,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3245,Selco Solutions Pty Ltd,14 George Street,4700,ROCKHAMPTON,AUS,SO044103,North Rockhampton State High School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,F210,Photocell adjustable 210°,2024-04-12,16,16,0,16,16,20,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3245,Selco Solutions Pty Ltd,14 George Street,4700,ROCKHAMPTON,AUS,SO044103,North Rockhampton State High School,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,PE BPE-50,EMX PE 12/24V Wireless PE,2024-04-12,4,4,0,4,4,118,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3248,The Ritz Carlton,1 Barrack Street,6000,PERTH,AUS,SO043595,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,EIS10002012T/M,Era INN Edge S AC 10Nm 12Rpm+MOL4,2024-04-01,50,23,0,23,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3250,WALSH GATES,"80 Nestor Drive 
",4131,MEADOWBROOK,AUS,SO043624,Job 2991,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,WA12R01,Mobile stand for bars - New fully reinforced version,2024-04-01,2,2,0,2,0,0,83106_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3250,WALSH GATES,"80 Nestor Drive 
",4131,MEADOWBROOK,AUS,SO043988,Job 3074,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,OVIEW/AR01,Programming unit for device BUS T4 connection,2024-04-01,1,1,0,1,0,0,83228_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3334,Revco Pty ltd,2/12 elizabeth street noosaville,4566,NOOSAVILLE,AUS,SO044106,Nigel,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,282450901,"VarioTel-915 2, White",2024-04-03,1,1,0,1,1,6,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3396,CFE Project& Maintenance,51 union rd,2640,NORTH ALBURY,AUS,SO043171,Cameron,TNT,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,3.01206E+11,Exterior bidirectional interface for tubular motor,2024-04-01,1,1,0,1,0,0,83085_099,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,AU3426,Built Logics,PO BOX 5,5065,GLENSIDE,AUS,SO043731,DARKO,Customer,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,TRA179A00,Trasformatore 250v 22V 110VA,2024-04-01,1,1,0,1,1,17,83114_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1030,Dove Industry Pty Ltd,16 Chapel Hill Rd,4069,Chapel Hill,AUS,SO044089,Michael,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,283400906,OBSOLETE - VarioTec-915 set white,2024-04-26,10,10,0,10,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1030,Dove Industry Pty Ltd,16 Chapel Hill Rd,4069,Chapel Hill,AUS,SO044089,Michael,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,281400001,AeroTec white inc PL FM frame,2024-04-26,5,5,0,5,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1130,TOH Consulting Services,3 Priscilla Pl,2153,Baulkham Hills,AUS,SO044082,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,302210001,RolTop S 1.5/70,2024-04-05,14,14,0,14,14,19,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1130,TOH Consulting Services,3 Priscilla Pl,2153,Baulkham Hills,AUS,SO044082,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,220180001,DA set RL-S 45mm profile,2024-04-05,14,14,0,14,14,59,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1130,TOH Consulting Services,3 Priscilla Pl,2153,Baulkham Hills,AUS,SO044082,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,220640001,"S CrossPlateSet,Acmeda,Uniline",2024-04-05,14,14,0,14,14,117,,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1130,TOH Consulting Services,3 Priscilla Pl,2153,Baulkham Hills,AUS,SO044082,,Carrier,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,233950201/M,2m RL connection cable molex,2024-04-05,2,2,0,2,0,0,,No
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1167,AVR Electrical Pty Ltd,"Pier 6/7
19 Hickson Road",2000,DAWES POINT,AUS,SO043885,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,282450901,"VarioTel-915 2, White",2024-04-01,3,3,0,3,3,4,83439_099,Yes
Warehouse,Description,AU01,Nice Australia Home Automation,Customer account,Name,Street ,Postcode,City,Country/Region,Sales order,Customer's reference,Carrier name,EA1167,AVR Electrical Pty Ltd,"Pier 6/7
19 Hickson Road",2000,DAWES POINT,AUS,SO043885,,,Sales origin,Item number,Item name,Delivery date,Ordered ,To be delivered,Picked,Remainder to be picked,To be processed,Available physical,Picking list,ATP,OR,283400906,OBSOLETE - VarioTec-915 set white,2024-04-01,2,2,0,2,0,0,83440_099,No
